6,0.5591,0.0343306372488899,0.122820133761881,"cum9m","fma.asset.turn","fma.debt.assets","fma.earnings.ret","fma.gross.margin","fma.pbk","fma.psales","fma.rating.chg"
6,0.6192,0.0618894670195262,0.136917833244976,"cum9m","fma.advancers.pct","fma.asset.turn","fma.debt.assets","fma.earnings.ret","fma.ebitda.int.exp","fma.gross.margin","fma.psales"
6,0.8892,0.079561845865551,0.145276999041262,"cum9m","fma.advancers.pct","fma.asset.turn","fma.debt.assets","fma.earnings.ret","fma.fcf.yield","fma.gross.margin","fma.psales"
6,0.7239,0.0729417547723419,0.134838152560494,"cum9m","fma.asset.turn","fma.debt.assets","fma.div.yld","fma.earnings.ret","fma.ebit.int.exp","fma.gross.margin","fma.psales"
6,0.8682,0.0604905476407594,0.138867315677686,"cum9m","fma.advancers.pct","fma.asset.turn","fma.debt.assets","fma.earnings.ret","fma.gross.margin","fma.psales","fma.roic"
6,0.6171,0.0415239757999749,0.124039508094426,"cum9m","fma.asset.turn","fma.debt.assets","fma.earnings.ret","fma.ebita.debt","fma.gross.margin","fma.midcap.pct","fma.psales"
6,0.6408,0.0467722152624692,0.120150622327625,"cum9m","fma.asset.turn","fma.debt.assets","fma.div.yld","fma.earnings.ret","fma.gross.margin","fma.pex","fma.psales"
6,0.7245,0.0671242774574812,0.134915056247305,"cum9m","fma.advancers.pct","fma.asset.turn","fma.debt.assets","fma.earnings.ret","fma.gross.margin","fma.pcfx","fma.psales"
6,0.6192,0.0618894670195262,0.136917833244976,"cum9m","fma.advancers.pct","fma.asset.turn","fma.debt.assets","fma.earnings.ret","fma.ebitda.int.exp","fma.gross.margin","fma.psales"
6,0.7553,0.0545593306620361,0.130935546974236,"cum9m","fma.asset.turn","fma.debt.assets","fma.earnings.ret","fma.gross.margin","fma.midcap.pct","fma.psales","fma.roic"
6,0.7477,0.0337459102505407,0.117007209444273,"cum9m","fma.asset.turn","fma.debt.assets","fma.earnings.ret","fma.gross.margin","fma.ndebt.ebitda","fma.pbk","fma.psales"
6,0.6631,0.0158781966459726,0.111606365114253,"cum9m","fma.asset.turn","fma.debt.assets","fma.earnings.ret","fma.gross.margin","fma.midcap.pct","fma.pbk","fma.psales"
6,0.6164,0.0537891412337161,0.128739470786752,"cum9m","fma.asset.turn","fma.debt.assets","fma.earnings.ret","fma.gross.margin","fma.pbk","fma.pretax.mgn","fma.psales"
6,0.6635,0.0597978054316383,0.129844931055832,"cum9m","fma.asset.turn","fma.debt.assets","fma.earnings.ret","fma.gross.margin","fma.midcap.pct","fma.net.mgn","fma.psales"
6,0.806,0.0589950661667268,0.13691339038332,"cum9m","fma.advancers.pct","fma.asset.turn","fma.debt.assets","fma.earnings.ret","fma.gross.margin","fma.psales","fma.roa"
6,0.5624,0.0514206022520278,0.131828799727616,"cum9m","fma.advancers.net","fma.asset.turn","fma.debt.assets","fma.earnings.ret","fma.gross.margin","fma.midcap.pct","fma.psales"
6,0.6635,0.0597978054316383,0.129844931055832,"cum9m","fma.asset.turn","fma.debt.assets","fma.earnings.ret","fma.gross.margin","fma.midcap.pct","fma.net.mgn","fma.psales"
6,0.7216,0.0587213376891236,0.132621885987807,"cum9m","fma.asset.turn","fma.debt.assets","fma.earnings.ret","fma.gross.margin","fma.pbk","fma.psales","fma.roe"
6,0.5225,0.0569378438337195,0.134811786326321,"cum9m","fma.asset.turn","fma.debt.assets","fma.earnings.ret","fma.gross.margin","fma.mcap","fma.midcap.pct","fma.psales"
6,0.4525,0.0727060551418778,0.133529843043075,"cum9m","fma.advancers.pct","fma.asset.turn","fma.debt.assets","fma.earnings.ret","fma.gross.margin","fma.hhi","fma.psales"
6,0.4378,0.0493082532645349,0.120660600653769,"cum9m","fma.asset.turn","fma.debt.assets","fma.div.yld","fma.earnings.ret","fma.eval.fcf","fma.gross.margin","fma.psales"
6,0.4808,0.0646281493251306,0.135022560344971,"cum9m","fma.asset.turn","fma.debt.assets","fma.earnings.ret","fma.gross.margin","fma.psales","fma.roic","fma.smlcap.pct"
6,0.6153,0.030467004967983,0.119543928157001,"cum9m","fma.asset.turn","fma.debt.assets","fma.earnings.ret","fma.gross.margin","fma.midcap.pct","fma.psales","fma.rating.chg"
6,0.5594,0.0308739361810009,0.11339557469342,"cum9m","fma.asset.turn","fma.debt.assets","fma.div.yld","fma.earnings.ret","fma.gross.margin","fma.pbk","fma.psales"
6,0.8682,0.0604905476407594,0.138867315677686,"cum9m","fma.advancers.pct","fma.asset.turn","fma.debt.assets","fma.earnings.ret","fma.gross.margin","fma.psales","fma.roic"
6,0.6191,0.0704453761924783,0.136978852718559,"cum9m","fma.advancers.pct","fma.asset.turn","fma.assets.eq","fma.debt.assets","fma.earnings.ret","fma.gross.margin","fma.psales"
6,0.7131,0.0561464092797587,0.134617079371386,"cum9m","fma.advancers.pct","fma.asset.turn","fma.debt.assets","fma.earnings.ret","fma.gross.margin","fma.net.mgn","fma.psales"
6,0.7044,0.0665840580226963,0.143593360877656,"cum9m","fma.advancers.pct","fma.asset.turn","fma.debt.assets","fma.earnings.ret","fma.gross.margin","fma.mcap.wavg","fma.psales"
6,0.4327,0.05310567018463,0.123979345503868,"cum9m","fma.asset.turn","fma.debt.assets","fma.decliners","fma.earnings.ret","fma.gross.margin","fma.pbk","fma.psales"
6,0.6685,0.0512165315507308,0.126973744726774,"cum9m","fma.asset.turn","fma.debt.assets","fma.earnings.ret","fma.ebit.margin","fma.gross.margin","fma.midcap.pct","fma.psales"
6,0.6793,0.0522634908842728,0.128474126757503,"cum9m","fma.asset.turn","fma.debt.assets","fma.earnings.ret","fma.gross.margin","fma.midcap.pct","fma.payout","fma.psales"
6,0.6022,0.0521311622630432,0.128149206333047,"cum9m","fma.asset.turn","fma.debt.assets","fma.earnings.ret","fma.gross.margin","fma.midcap.pct","fma.pretax.mgn","fma.psales"
6,0.8892,0.079561845865551,0.145276999041262,"cum9m","fma.advancers.pct","fma.asset.turn","fma.debt.assets","fma.earnings.ret","fma.gross.margin","fma.pfcf","fma.psales"
6,0.6378,0.0185258465658539,0.109432469122541,"cum9m","fma.asset.turn","fma.debt.assets","fma.earnings.ret","fma.gross.margin","fma.ltd.tcap","fma.pbk","fma.psales"
6,0.5742,0.02109683132279,0.110325728465728,"cum9m","fma.asset.turn","fma.debt.assets","fma.decliners.pct","fma.earnings.ret","fma.gross.margin","fma.pbk","fma.psales"
6,0.5909,0.0467862889206559,0.123514405421717,"cum9m","fma.asset.turn","fma.debt.assets","fma.earnings.ret","fma.gross.margin","fma.payout","fma.pbk","fma.psales"
6,0.5594,0.0308739361810009,0.11339557469342,"cum9m","fma.asset.turn","fma.debt.assets","fma.div.yld","fma.earnings.ret","fma.gross.margin","fma.pbk","fma.psales"
6,0.4388,0.066250742904903,0.132787032575943,"cum9m","fma.asset.turn","fma.assets.eq","fma.debt.assets","fma.earnings.ret","fma.gross.margin","fma.psales","fma.smlcap.pct"
6,0.8235,0.0818060821321117,0.136053605565339,"cum9m","fma.asset.turn","fma.assets.eq","fma.debt.assets","fma.earnings.ret","fma.fcf.mgn","fma.gross.margin","fma.psales"
6,0.5211,0.0700763592932242,0.139999511015339,"cum9m","fma.asset.turn","fma.debt.assets","fma.earnings.ret","fma.gross.margin","fma.mcap","fma.psales","fma.roic"
6,0.6408,0.0737733855519918,0.126935003517686,"cum9m","fma.asset.turn","fma.assets.eq","fma.debt.assets","fma.div.yld","fma.earnings.ret","fma.gross.margin","fma.psales"
6,0.8319,0.0613773955861506,0.133189319168359,"cum9m","fma.asset.turn","fma.debt.assets","fma.debt.eq","fma.div.yld","fma.earnings.ret","fma.gross.margin","fma.psales"
6,0.5358,0.0680292526551837,0.126293669738524,"cum9m","fma.asset.turn","fma.assets.eq","fma.debt.assets","fma.earnings.ret","fma.gross.margin","fma.pcf","fma.psales"
6,0.4262,0.0657939498380489,0.134294905743237,"cum9m","fma.advancers.pct","fma.asset.turn","fma.debt.assets","fma.decliners","fma.earnings.ret","fma.gross.margin","fma.psales"
6,0.6717,0.0607711591249781,0.125224914643196,"cum9m","fma.asset.turn","fma.assets.eq","fma.debt.assets","fma.earnings.ret","fma.gross.margin","fma.ndebt.ebitda","fma.psales"
6,0.5238,0.0793303949798829,0.14084805400416,"cum9m","fma.asset.turn","fma.debt.assets","fma.div.yld","fma.earnings.ret","fma.gross.margin","fma.psales","fma.share.turnover"
6,0.6553,0.0609707899734429,0.131415052281981,"cum9m","fma.asset.turn","fma.debt.assets","fma.earnings.ret","fma.gross.margin","fma.net.mgn","fma.pbk","fma.psales"
6,0.6337,0.052667190259464,0.127006071424977,"cum9m","fma.asset.turn","fma.debt.assets","fma.earnings.ret","fma.ebitda.margin","fma.gross.margin","fma.midcap.pct","fma.psales"
6,0.6408,0.0467722152624692,0.120150622327625,"cum9m","fma.asset.turn","fma.debt.assets","fma.div.yld","fma.earnings.ret","fma.gross.margin","fma.pex","fma.psales"
6,0.7333,0.0404254784827567,0.120783170602295,"cum9m","fma.asset.turn","fma.debt.assets","fma.earnings.ret","fma.gross.margin","fma.midcap.pct","fma.pe","fma.psales"
6,0.4808,0.0646281493251306,0.135022560344971,"cum9m","fma.asset.turn","fma.debt.assets","fma.earnings.ret","fma.gross.margin","fma.psales","fma.roic","fma.smlcap.pct"
6,0.4725,0.0354489992680594,0.120443703123538,"cum9m","fma.asset.turn","fma.debt.assets","fma.debt.ebitda","fma.earnings.ret","fma.gross.margin","fma.midcap.pct","fma.psales"
6,0.4525,0.0727060551418778,0.133529843043075,"cum9m","fma.advancers.pct","fma.asset.turn","fma.debt.assets","fma.earnings.ret","fma.gross.margin","fma.hhi","fma.psales"
6,0.6278,0.0503508068241799,0.127525010981388,"cum9m","fma.asset.turn","fma.assets.eq","fma.debt.assets","fma.earnings.ret","fma.gross.margin","fma.lgcap.pct","fma.psales"
6,0.6349,0.0489347650929699,0.127854981783203,"cum9m","fma.asset.turn","fma.debt.assets","fma.earnings.ret","fma.ebita.debt","fma.gross.margin","fma.pbk","fma.psales"
6,0.5221,0.0554551924525643,0.131408437195566,"cum9m","fma.advancers.net","fma.asset.turn","fma.debt.assets","fma.earnings.ret","fma.gross.margin","fma.pbk","fma.psales"
6,0.6282,0.037697231796146,0.119059558477712,"cum9m","fma.asset.turn","fma.debt.assets","fma.earnings.ret","fma.gross.margin","fma.hldgs.chg","fma.pbk","fma.psales"
6,0.6282,0.037697231796146,0.119059558477712,"cum9m","fma.asset.turn","fma.debt.assets","fma.earnings.ret","fma.gross.margin","fma.hldgs.chg","fma.pbk","fma.psales"
6,0.6191,0.0704453761924783,0.136978852718559,"cum9m","fma.advancers.pct","fma.asset.turn","fma.assets.eq","fma.debt.assets","fma.earnings.ret","fma.gross.margin","fma.psales"
6,0.779,0.0792781228165755,0.139403401493141,"cum9m","fma.asset.turn","fma.debt.assets","fma.earnings.ret","fma.gross.margin","fma.pcf","fma.psales","fma.roic"
6,0.4444,0.0701544737049787,0.13069047885471,"cum9m","fma.asset.turn","fma.debt.assets","fma.decliners","fma.div.yld","fma.earnings.ret","fma.gross.margin","fma.psales"
6,0.7659,0.0674641000702648,0.132228861234285,"cum9m","fma.asset.turn","fma.debt.assets","fma.div.yld","fma.earnings.ret","fma.gross.margin","fma.net.mgn","fma.psales"
6,0.7774,0.0737730833262861,0.142545963504345,"cum9m","fma.asset.turn","fma.debt.assets","fma.earnings.ret","fma.gross.margin","fma.mcap.wavg","fma.psales","fma.roic"
6,0.4625,0.0510190179705372,0.125205155125586,"cum9m","fma.asset.turn","fma.debt.assets","fma.decliners","fma.earnings.ret","fma.gross.margin","fma.midcap.pct","fma.psales"
6,0.5904,0.0170549588736096,0.107070910808,"cum9m","fma.asset.turn","fma.debt.assets","fma.earnings.ret","fma.gross.margin","fma.pbk","fma.pex","fma.psales"
6,0.7239,0.0729417547723419,0.134838152560494,"cum9m","fma.asset.turn","fma.debt.assets","fma.div.yld","fma.earnings.ret","fma.ebit.int.exp","fma.gross.margin","fma.psales"
6,0.646,0.0524412916963959,0.135223290066172,"cum9m","fma.asset.turn","fma.debt.assets","fma.earnings.ret","fma.gross.margin","fma.midcap.pct","fma.psales","fma.tgt.price"
6,0.6378,0.0185258465658539,0.109432469122541,"cum9m","fma.asset.turn","fma.debt.assets","fma.earnings.ret","fma.gross.margin","fma.ltd.tcap","fma.pbk","fma.psales"
6,0.653,0.0362030022811987,0.11992212017564,"cum9m","fma.asset.turn","fma.debt.assets","fma.decliners.pct","fma.earnings.ret","fma.gross.margin","fma.midcap.pct","fma.psales"
6,0.6153,0.030467004967983,0.119543928157001,"cum9m","fma.asset.turn","fma.debt.assets","fma.earnings.ret","fma.gross.margin","fma.midcap.pct","fma.psales","fma.rating.chg"
6,0.834,0.0595113723076891,0.134374803278548,"cum9m","fma.asset.turn","fma.debt.assets","fma.earnings.ret","fma.gross.margin","fma.pbk","fma.psales","fma.roic"
6,0.5894,0.046099637239307,0.128292587255584,"cum9m","fma.advancers.pct","fma.asset.turn","fma.debt.assets","fma.earnings.ret","fma.gross.margin","fma.midcap.pct","fma.psales"
6,0.6631,0.0158781966459726,0.111606365114253,"cum9m","fma.asset.turn","fma.debt.assets","fma.earnings.ret","fma.gross.margin","fma.midcap.pct","fma.pbk","fma.psales"
6,0.4996,0.0723647653782355,0.129072781754997,"cum9m","fma.asset.turn","fma.debt.assets","fma.earnings.ret","fma.gross.margin","fma.hhi","fma.psales","fma.roic"
6,0.4854,0.0231796771580044,0.108779294883369,"cum9m","fma.asset.turn","fma.debt.assets","fma.earnings.ret","fma.gross.margin","fma.pbk","fma.pcfx","fma.psales"
6,0.7883,0.0748614385089458,0.136698088099997,"cum9m","fma.asset.turn","fma.assets.eq","fma.debt.assets","fma.earnings.ret","fma.gross.margin","fma.psales","fma.roe"
6,0.6423,0.0696031321074078,0.136610089630546,"cum9m","fma.asset.turn","fma.debt.assets","fma.earnings.ret","fma.gross.margin","fma.mcap.wavg","fma.pbk","fma.psales"
6,0.4931,0.0438795048955229,0.115532789701109,"cum9m","fma.asset.turn","fma.debt.assets","fma.earnings.ret","fma.gross.margin","fma.hhi","fma.pbk","fma.psales"
6,0.7239,0.0729417547723419,0.134838152560494,"cum9m","fma.asset.turn","fma.debt.assets","fma.div.yld","fma.earnings.ret","fma.ebit.int.exp","fma.gross.margin","fma.psales"
6,0.8259,0.0759499621204912,0.13752665846156,"cum9m","fma.asset.turn","fma.assets.eq","fma.debt.assets","fma.earnings.ret","fma.gross.margin","fma.psales","fma.roic"
6,0.5909,0.0467862889206559,0.123514405421717,"cum9m","fma.asset.turn","fma.debt.assets","fma.earnings.ret","fma.gross.margin","fma.payout","fma.pbk","fma.psales"
6,0.4444,0.0701544737049787,0.13069047885471,"cum9m","fma.asset.turn","fma.debt.assets","fma.decliners","fma.div.yld","fma.earnings.ret","fma.gross.margin","fma.psales"
6,0.7227,0.0617826944891917,0.135721155289503,"cum9m","fma.advancers.pct","fma.asset.turn","fma.debt.assets","fma.div.yld","fma.earnings.ret","fma.gross.margin","fma.psales"
6,0.7558,0.0584230341114086,0.139058428695224,"cum9m","fma.advancers.pct","fma.asset.turn","fma.debt.assets","fma.earnings.ret","fma.gross.margin","fma.psales","fma.roe"
6,0.7177,0.0602404133200702,0.137961783176232,"cum9m","fma.advancers.pct","fma.asset.turn","fma.debt.assets","fma.earnings.ret","fma.ebit.int.exp","fma.gross.margin","fma.psales"
6,0.7883,0.0748614385089458,0.136698088099997,"cum9m","fma.asset.turn","fma.assets.eq","fma.debt.assets","fma.earnings.ret","fma.gross.margin","fma.psales","fma.roe"
6,0.5483,0.0624624649114373,0.138023841311252,"cum9m","fma.advancers","fma.advancers.pct","fma.asset.turn","fma.debt.assets","fma.earnings.ret","fma.gross.margin","fma.psales"
6,0.6169,0.0329998604582289,0.117157148810161,"cum9m","fma.asset.turn","fma.debt.assets","fma.earnings.ret","fma.gross.margin","fma.midcap.pct","fma.pcfx","fma.psales"
6,0.7292,0.0541441471225593,0.135902770415126,"cum9m","fma.advancers.pct","fma.asset.turn","fma.debt.assets","fma.earnings.ret","fma.ebita.debt","fma.gross.margin","fma.psales"
6,0.5706,0.0678524277978534,0.130461134975821,"cum9m","fma.advancers.vol","fma.asset.turn","fma.debt.assets","fma.earnings.ret","fma.gross.margin","fma.psales","fma.roic"
6,0.7554,0.0634295283786835,0.139676116437954,"cum9m","fma.asset.turn","fma.debt.assets","fma.div.yld","fma.earnings.ret","fma.gross.margin","fma.price.idx","fma.psales"
6,0.4371,0.0569254339856287,0.130054067179499,"cum9m","fma.asset.turn","fma.debt.assets","fma.div.yld","fma.earnings.ret","fma.gross.margin","fma.psales","fma.smlcap.pct"
6,0.5894,0.046099637239307,0.128292587255584,"cum9m","fma.advancers.pct","fma.asset.turn","fma.debt.assets","fma.earnings.ret","fma.gross.margin","fma.midcap.pct","fma.psales"
6,0.6278,0.0503508068241799,0.127525010981388,"cum9m","fma.asset.turn","fma.assets.eq","fma.debt.assets","fma.earnings.ret","fma.gross.margin","fma.lgcap.pct","fma.psales"
6,0.8524,0.0662303902293472,0.140170851095503,"cum9m","fma.advancers.pct","fma.asset.turn","fma.debt.assets","fma.earnings.ret","fma.fcf.mgn","fma.gross.margin","fma.psales"
6,0.7674,0.0620786339956881,0.14168804502419,"cum9m","fma.asset.turn","fma.debt.assets","fma.earnings.ret","fma.gross.margin","fma.psales","fma.roic","fma.tgt.price"
6,0.806,0.0589950661667268,0.13691339038332,"cum9m","fma.advancers.pct","fma.asset.turn","fma.debt.assets","fma.earnings.ret","fma.gross.margin","fma.psales","fma.roa"
6,0.5056,0.0518279899813477,0.128394114111461,"cum9m","fma.advancers","fma.asset.turn","fma.debt.assets","fma.earnings.ret","fma.gross.margin","fma.pbk","fma.psales"
6,0.6408,0.0737733855519918,0.126935003517686,"cum9m","fma.asset.turn","fma.assets.eq","fma.debt.assets","fma.div.yld","fma.earnings.ret","fma.gross.margin","fma.psales"
6,0.6119,0.0294705762645185,0.115814075815153,"cum9m","fma.asset.turn","fma.debt.assets","fma.earnings.ret","fma.gross.margin","fma.midcap.pct","fma.ndebt.ebitda","fma.psales"
6,0.6253,0.0234265469204082,0.113250278870484,"cum9m","fma.asset.turn","fma.debt.assets","fma.earnings.ret","fma.gross.margin","fma.ltd.tcap","fma.midcap.pct","fma.psales"
6,0.4612,0.0388532574445506,0.122507710449654,"cum9m","fma.asset.turn","fma.debt.assets","fma.earnings.ret","fma.gross.margin","fma.pbk","fma.psales","fma.smlcap.pct"
6,0.4525,0.0727060551418778,0.133529843043075,"cum9m","fma.advancers.pct","fma.asset.turn","fma.debt.assets","fma.earnings.ret","fma.gross.margin","fma.hhi","fma.psales"
6,0.4371,0.0569254339856287,0.130054067179499,"cum9m","fma.asset.turn","fma.debt.assets","fma.div.yld","fma.earnings.ret","fma.gross.margin","fma.psales","fma.smlcap.pct"
6,0.7819,0.0535213965420305,0.130421454146059,"cum9m","fma.asset.turn","fma.debt.assets","fma.debt.eq","fma.earnings.ret","fma.gross.margin","fma.psales","fma.roic"
6,0.7305,0.0521636108267189,0.133503162736782,"cum9m","fma.advancers.pct","fma.asset.turn","fma.debt.assets","fma.earnings.ret","fma.gross.margin","fma.psales","fma.rating.chg"
6,0.7785,0.0609455858320617,0.140741218726188,"cum9m","fma.asset.turn","fma.debt.assets","fma.earnings.ret","fma.gross.margin","fma.price.idx","fma.psales","fma.roic"
6,0.7085,0.0321216960333114,0.116190898441295,"cum9m","fma.asset.turn","fma.debt.assets","fma.earnings.ret","fma.gross.margin","fma.midcap.pct","fma.pex","fma.psales"
6,0.7131,0.0561464092797587,0.134617079371386,"cum9m","fma.advancers.pct","fma.asset.turn","fma.debt.assets","fma.earnings.ret","fma.gross.margin","fma.net.mgn","fma.psales"
6,0.7239,0.0729417547723419,0.134838152560494,"cum9m","fma.asset.turn","fma.debt.assets","fma.div.yld","fma.earnings.ret","fma.ebit.int.exp","fma.gross.margin","fma.psales"
6,0.7642,0.070751328477034,0.136042220499704,"cum9m","fma.asset.turn","fma.debt.assets","fma.earnings.ret","fma.ebitda.margin","fma.gross.margin","fma.psales","fma.roic"
6,0.4996,0.0723647653782355,0.129072781754997,"cum9m","fma.asset.turn","fma.debt.assets","fma.earnings.ret","fma.gross.margin","fma.hhi","fma.psales","fma.roic"
6,0.6088,0.0487355037229233,0.130270153586501,"cum9m","fma.advancers.pct","fma.asset.turn","fma.debt.assets","fma.earnings.ret","fma.gross.margin","fma.pbk","fma.psales"
6,0.78,0.0541158036633818,0.130453898808468,"cum9m","fma.asset.turn","fma.debt.assets","fma.earnings.ret","fma.fcf.mgn","fma.gross.margin","fma.pbk","fma.psales"
6,0.5337,0.0622090022159478,0.139972666233981,"cum9m","fma.advancers.pct","fma.asset.turn","fma.debt.assets","fma.earnings.ret","fma.gross.margin","fma.mcap","fma.psales"
6,0.6971,0.0673451346517969,0.13908229455705,"cum9m","fma.asset.turn","fma.assets.eq","fma.debt.assets","fma.earnings.ret","fma.gross.margin","fma.price.idx","fma.psales"
6,0.5297,0.0661663325821451,0.123589392497641,"cum9m","fma.asset.turn","fma.debt.assets","fma.div.yld","fma.earnings.ret","fma.gross.margin","fma.hhi","fma.psales"
6,0.6717,0.0607711591249781,0.125224914643196,"cum9m","fma.asset.turn","fma.assets.eq","fma.debt.assets","fma.earnings.ret","fma.gross.margin","fma.ndebt.ebitda","fma.psales"
6,0.6192,0.0618894670195262,0.136917833244976,"cum9m","fma.advancers.pct","fma.asset.turn","fma.debt.assets","fma.earnings.ret","fma.ebitda.int.exp","fma.gross.margin","fma.psales"
6,0.6045,0.0224187172420087,0.113933640645458,"cum9m","fma.asset.turn","fma.debt.assets","fma.earnings.ret","fma.gross.margin","fma.pbk","fma.pct.below.mavg","fma.psales"
6,0.7883,0.0748614385089458,0.136698088099997,"cum9m","fma.asset.turn","fma.assets.eq","fma.debt.assets","fma.earnings.ret","fma.gross.margin","fma.psales","fma.roe"
6,0.6802,0.048156388297793,0.122504320640851,"cum9m","fma.asset.turn","fma.debt.assets","fma.decliners.pct","fma.div.yld","fma.earnings.ret","fma.gross.margin","fma.psales"
6,0.6894,0.0487871802334374,0.126928329270654,"cum9m","fma.asset.turn","fma.debt.assets","fma.div.yld","fma.earnings.ret","fma.gross.margin","fma.lgcap.pct","fma.psales"
6,0.7115,0.048325855222726,0.119540537305544,"cum9m","fma.asset.turn","fma.debt.assets","fma.div.yld","fma.earnings.ret","fma.gross.margin","fma.ltd.tcap","fma.psales"
6,0.7226,0.0751616420457547,0.139686739474461,"cum9m","fma.asset.turn","fma.debt.assets","fma.earnings.ret","fma.gross.margin","fma.mcap.wavg","fma.midcap.pct","fma.psales"
6,0.4079,0.0547265682639611,0.121853852556008,"cum9m","fma.asset.turn","fma.debt.assets","fma.earnings.ret","fma.eval.fcf","fma.gross.margin","fma.psales","fma.roic"
